index,Unnamed: 0,source,author,title,description,url,urlToImage,publishedAt,content,row_id,sentiment_type,sentiment_score
0,id,bbc-news,https://www.facebook.com/bbcnews,Pope Francis in DR Congo: A million gather for Kinshasa mass,"This is said to be the second largest mass Pope Francis has held, after one in the Philippines in 2014.",https://www.bbc.co.uk/news/world-africa-64482031,https://ichef.bbci.co.uk/news/1024/branded_news/10138/production/_128484856_gettyimages-1246708804.jpg,2023-02-01T11:03:27Z,"Pope Francis has celebrated one of his biggest masses, in DR Congo's capital, Kinshasa.
It is more than 37 years since a pope visited the mineral-rich but conflict-ridden country.
Estimates say aro… [+1973 chars]",0,compound,0.1779
1,id,bbc-news,BBC World Service,How Yemen has been engulfed by civil war,"After almost a decade of fighting, civil war in Yemen has caused one of the world's worst humanitarian crises. Nawal Al-Maghafi is a Special Correspondent with the BBC who has been reporting on the Middle East since 2012. She explains to Claire Graham how thi…",https://www.bbc.co.uk/programmes/p0f32jwr,https://ichef.bbci.co.uk/images/ic/1200x675/p0dxg0vd.jpg,2023-02-11T05:50:00Z,"After almost a decade of fighting, civil war in Yemen has caused one of the world's worst humanitarian crises. Nawal Al-Maghafi is a Special Correspondent with the BBC who has been reporting on the M… [+145 chars]",1,compound,-0.8194
2,id,bbc-news,,FIA suppressing drivers' freedom of speech - human rights group,"A human rights group says Formula 1's governing body the FIA is ""suppressing drivers' freedom of speech"" with a new rule introduced this year.",https://www.bbc.co.uk/sport/formula1/64387021,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/16A61/production/_128396729_gettyimages-1226347139-1.jpg,2023-01-24T13:07:17Z,"Lewis Hamilton wore a rainbow helmet to highlight LGBTQ+ rights at the Saudi Arabian Grand Prix in 2021
A human rights group says Formula 1's governing body the FIA is ""suppressing drivers' freedom … [+5639 chars]",2,compound,0.8625
3,id,bbc-news,https://www.facebook.com/bbcnews,US warns that dual citizens face Russian conscription,A new travel warning urges US citizens to leave the country immediately or face conscription.,https://www.bbc.co.uk/news/world-us-canada-64629156,https://ichef.bbci.co.uk/news/1024/branded_news/139A3/production/_128619208_usembassymoscow.jpg,2023-02-13T19:58:01Z,"The US has warned its citizens to leave Russia immediately or risk wrongful detention or conscription to fight in Ukraine. 
In a new travel warning, the State Department said Russia may refuse to ac… [+2161 chars]",3,compound,-0.9022
